Structure file for LAMMPS generated by a MolSSI flowchart
      1000 atoms
         1 atom types
0.0 40.480701839287065 xlo xhi
0.0 40.480701839287065 ylo yhi
0.0 40.480701839287065 zlo zhi

Atoms

    56      1      1  0.000    8.6420000    7.3590000   27.8400000
    57      1      1  0.000   16.9640000   34.4080000   30.9630000
    58      1      1  0.000   27.4640000   34.6960000   29.7590000
    59      1      1  0.000   23.6940000   31.6420000    6.9550000
    60      1      1  0.000   15.9860000   -0.0000000   25.2780000
    61      1      1  0.000   16.3960000   22.3000000   35.5840000
    62      1      1  0.000    0.1700000   23.1720000   28.4530000
    63      1      1  0.000    1.8800000   33.7290000   32.7420000
    64      1      1  0.000    7.0670000    3.7150000   31.4620000
    65      1      1  0.000   12.4430000   27.7280000    4.1870000
    66      1      1  0.000    7.2210000    3.5390000   13.8120000
    67      1      1  0.000   15.4010000   34.3680000   15.1210000
    68      1      1  0.000   18.1900000   17.5850000    9.0830000
    69      1      1  0.000   33.7460000   19.8730000   24.3980000
    70      1      1  0.000   19.9710000   14.7510000   35.8120000
    71      1      1  0.000   33.4530000    0.5190000   20.0510000
    72      1      1  0.000    9.3950000    9.0460000   22.8960000
    73      1      1  0.000   31.7310000   -0.0000000   29.5170000
    74      1      1  0.000    1.0580000   27.7670000   28.6770000
    75      1      1  0.000    9.1660000   21.5960000   23.7280000
    76      1      1  0.000    6.0100000   13.4170000   18.2490000
    77      1      1  0.000   26.1880000   23.7610000   23.0110000
    78      1      1  0.000   31.8330000   28.6470000   14.3540000
    79      1      1  0.000   20.3220000   24.2330000   37.1910000
    80      1      1  0.000   20.2800000   22.9150000   30.0330000
    81      1      1  0.000    5.6820000   19.6300000   33.0980000
    82      1      1  0.000   36.9490000   21.6050000   20.0780000
    83      1      1  0.000   20.0860000   27.7780000   24.9570000
    84      1      1  0.000    0.6390000   14.0490000    2.3540000
    85      1      1  0.000    6.0400000   26.7170000    6.7270000
    86      1      1  0.000   24.2480000   22.7530000    9.2750000
    87      1      1  0.000   11.6030000   16.6820000   23.5990000
    88      1      1  0.000   27.4090000    4.5920000   23.3410000
    89      1      1  0.000   33.9570000   34.3120000   24.8350000
    90      1      1  0.000   33.5190000   33.4170000   19.2380000
    91      1      1  0.000   21.7190000   10.8540000   25.8800000
    92      1      1  0.000   12.2970000   30.1070000   15.8000000
    93      1      1  0.000   32.2920000   20.6640000   26.2970000
    94      1      1  0.000   25.9450000   12.5520000   20.0450000
    95      1      1  0.000   30.0310000   35.6030000   36.5720000
    96      1      1  0.000   18.5060000   34.2620000   10.9250000
    97      1      1  0.000   36.0170000    3.4410000   27.8680000
    98      1      1  0.000   35.0730000   24.1710000   35.7340000
    99      1      1  0.000   26.9240000    4.1800000   30.1620000
   100      1      1  0.000   37.5040000   14.6670000    2.8530000
   101      1      1  0.000   23.5320000   17.4520000   14.0670000
   102      1      1  0.000   13.2140000   10.0720000    9.4340000
   103      1      1  0.000   32.2270000   26.2750000   12.2200000
   104      1      1  0.000   38.3500000    9.9670000   36.5850000
   105      1      1  0.000   26.8250000    0.8400000   30.8530000
   106      1      1  0.000    3.5840000   30.3400000   32.6470000
   107      1      1  0.000   27.0720000    6.8880000   29.7860000
   108      1      1  0.000   19.0700000    0.1140000    7.0610000
   109      1      1  0.000   18.1010000   10.6450000    7.1060000
   110      1      1  0.000   36.9670000   36.5320000   25.9080000
   111      1      1  0.000   36.8070000   36.9800000   29.5360000
   112      1      1  0.000   35.4880000   16.5950000    7.7990000
   113      1      1  0.000   20.9480000   25.2160000   20.4010000
   114      1      1  0.000   34.2570000   27.9030000   12.9730000
   115      1      1  0.000    7.5800000    9.5100000   33.8260000
   116      1      1  0.000    7.6410000   31.2910000    7.0580000
   117      1      1  0.000   21.5000000   25.6260000   17.2720000
   118      1      1  0.000    0.2340000   27.5040000   30.7330000
   119      1      1  0.000   33.4530000    4.5150000   25.8990000
   120      1      1  0.000   32.1970000   -0.0000000   31.7640000
   121      1      1  0.000   12.3870000    4.0340000    5.9630000
   122      1      1  0.000    4.6710000   28.5290000    5.7260000
   123      1      1  0.000   30.1310000   16.8540000    3.8060000
   124      1      1  0.000   30.7490000    3.2340000   26.5040000
   125      1      1  0.000   23.9860000    3.7960000   10.5230000
   126      1      1  0.000   10.0120000   29.5050000   11.0830000
   127      1      1  0.000   12.9760000   12.7960000   27.3440000
   128      1      1  0.000    3.0980000    6.8520000   25.6100000
   129      1      1  0.000    0.7440000    6.0810000   36.4510000
   130      1      1  0.000   14.0480000   37.2900000   19.8680000
   131      1      1  0.000   22.8780000   29.7030000   21.5130000
   132      1      1  0.000   16.1260000   18.3330000   22.4700000
   133      1      1  0.000   32.7690000    5.7550000   38.4810000
   134      1      1  0.000   12.4340000    3.9000000   29.7160000
   135      1      1  0.000   21.4000000   18.6080000   14.5980000
   136      1      1  0.000    7.3280000   20.4590000   30.3910000
   137      1      1  0.000   31.0930000    6.0980000   32.7800000
   138      1      1  0.000   13.7870000    2.0060000   35.5930000
   139      1      1  0.000   37.7290000   32.5220000   32.6960000
   140      1      1  0.000   22.5990000   19.1680000   33.2540000
   141      1      1  0.000    7.7810000   28.9420000    2.9420000
   142      1      1  0.000   32.6240000   29.6990000   19.4380000
   143      1      1  0.000   16.4660000   19.7530000   34.3230000
   144      1      1  0.000    0.2020000   25.2890000   29.7950000
   145      1      1  0.000   37.8200000   23.9080000   13.8380000
   146      1      1  0.000   19.5690000    5.7410000   18.8560000
   147      1      1  0.000    1.3660000   32.5520000   29.2890000
   148      1      1  0.000   16.0760000   33.4790000   25.5170000
   149      1      1  0.000   23.8930000    2.8650000    4.4320000
   150      1      1  0.000   30.1500000   24.7180000    2.3580000
   151      1      1  0.000   23.7370000   25.7320000    9.4560000
   152      1      1  0.000   15.3200000   36.1720000   32.6050000
   153      1      1  0.000   10.9640000   24.0210000   22.9730000
   154      1      1  0.000   29.8730000   31.1110000   22.7300000
   155      1      1  0.000    5.7840000   36.9130000    6.9030000
   156      1      1  0.000   12.9080000   19.7240000   31.3310000
   157      1      1  0.000   21.1240000    1.5760000   27.3710000
   158      1      1  0.000   14.3920000    7.1760000   35.4010000
   159      1      1  0.000   27.8260000    6.2840000    9.0290000
   160      1      1  0.000    3.8800000   32.1200000   15.5660000
   161      1      1  0.000    5.8730000   14.3350000   36.8510000
   162      1      1  0.000   22.6110000   24.5530000    7.8760000
   163      1      1  0.000   11.1480000   26.2740000   34.3290000
   164      1      1  0.000    3.5400000   23.1900000   12.1030000
   165      1      1  0.000   38.4540000   16.6420000   16.7040000
   166      1      1  0.000   34.1250000   23.6300000    3.6890000
   167      1      1  0.000   35.9720000   17.3860000   27.8950000
   168      1      1  0.000   16.1850000   29.2910000   16.4970000
   169      1      1  0.000   11.5170000   30.6120000   37.3810000
   170      1      1  0.000    4.2530000   10.6360000   31.5380000
   171      1      1  0.000    8.5920000   10.1140000   38.3030000
   172      1      1  0.000   24.6460000   11.3960000   10.0770000
   173      1      1  0.000   17.3960000   18.2750000   30.0240000
   174      1      1  0.000    8.6200000   33.3270000   27.9650000
   175      1      1  0.000   17.2450000    6.1190000    1.2910000
   176      1      1  0.000    4.1470000   27.3880000   28.7220000
   177      1      1  0.000   36.6910000   28.0400000   35.7510000
   178      1      1  0.000   31.1470000   37.8870000   34.2220000
   179      1      1  0.000   13.2980000   31.8300000   29.3850000
   180      1      1  0.000   24.2190000   29.5010000    5.3110000
   181      1      1  0.000    0.3710000   28.9950000    4.6840000
   182      1      1  0.000   35.5980000    9.6480000    4.7930000
   183      1      1  0.000   36.6470000   17.6750000   36.3290000
   184      1      1  0.000   29.2630000   12.6340000   21.6450000
   185      1      1  0.000   16.7510000   19.5900000   12.9640000
   186      1      1  0.000    4.5050000    0.3480000    3.6510000
   187      1      1  0.000   27.1250000   38.1390000   37.4280000
   188      1      1  0.000   31.6750000   24.5700000    5.7960000
   189      1      1  0.000   20.3740000   29.0090000    4.5530000
   190      1      1  0.000   16.6480000   12.2340000    5.6350000
   191      1      1  0.000   36.3110000    2.4610000   32.8860000
   192      1      1  0.000   12.8960000   24.8000000   36.5700000
   193      1      1  0.000   12.5660000   37.4990000   22.8880000
   194      1      1  0.000    3.9080000   19.6660000   15.0360000
   195      1      1  0.000   14.2270000   22.9610000    0.5560000
   196      1      1  0.000   37.1610000   29.2780000   23.9050000
   197      1      1  0.000   35.2730000   25.2860000    4.8210000
   198      1      1  0.000   33.6500000    6.4950000   19.9430000
   199      1      1  0.000    2.1340000   18.1670000   23.4150000
   200      1      1  0.000   24.9550000   16.6230000    9.8080000
   201      1      1  0.000    7.5100000   12.0770000   11.5590000
   202      1      1  0.000   29.8140000   34.2800000   28.0970000
   203      1      1  0.000   18.0400000   23.7880000   38.4810000
   204      1      1  0.000   25.4340000   31.3900000    5.5990000
   205      1      1  0.000    8.5600000   38.4190000   16.5720000
   206      1      1  0.000   32.2370000   14.4820000    7.6990000
   207      1      1  0.000    7.1700000   25.3500000   16.6670000
   208      1      1  0.000   24.6380000    2.5220000    1.3500000
   209      1      1  0.000   25.3580000   26.7600000   24.9930000
   210      1      1  0.000   25.9090000   31.5830000   12.2900000
   211      1      1  0.000   38.4810000   33.3560000   29.2320000
   212      1      1  0.000   29.3380000   12.9240000   31.3160000
   213      1      1  0.000   15.8800000    7.2190000   19.1410000
   214      1      1  0.000   15.3580000   30.9640000   33.0670000
   215      1      1  0.000   27.1450000   12.0040000   34.9860000
   216      1      1  0.000   12.9680000    3.4930000   24.8250000
   217      1      1  0.000   15.4310000   22.7800000   17.2910000
   218      1      1  0.000   35.5920000    4.2470000    6.5060000
   219      1      1  0.000   20.9660000   10.8060000    7.7810000
   220      1      1  0.000   23.8860000    8.9260000   13.1700000
   221      1      1  0.000   21.1030000   -0.0000000    8.2080000
   222      1      1  0.000   25.0290000   38.4810000   13.1900000
   223      1      1  0.000    9.4800000   34.6060000   19.7060000
   224      1      1  0.000   21.3720000   38.3380000   36.1490000
   225      1      1  0.000    6.0360000   29.5130000    1.1980000
   226      1      1  0.000   21.3480000    2.2170000   17.3260000
   227      1      1  0.000   16.7620000   23.0820000   19.7790000
   228      1      1  0.000   19.6710000    2.0280000    4.6710000
   229      1      1  0.000   33.2440000   20.4940000    4.3780000
   230      1      1  0.000   32.1060000    1.5020000   25.4540000
   231      1      1  0.000   29.3090000   31.7400000   17.5610000
   232      1      1  0.000   11.8420000   34.6910000   33.5110000
   233      1      1  0.000    4.1060000   23.1090000    3.3010000
   234      1      1  0.000    3.3740000   38.4810000   30.8670000
   235      1      1  0.000   11.1850000   10.2680000    2.2320000
   236      1      1  0.000   33.1240000   18.0610000    3.8850000
   237      1      1  0.000    3.8280000    3.5430000    2.9710000
   238      1      1  0.000    6.0060000    0.0240000   12.9110000
   239      1      1  0.000   38.4850000   36.2330000   30.7530000
   240      1      1  0.000   10.1720000    5.2820000   24.9280000
   241      1      1  0.000   24.8890000   25.1370000    1.5240000
   242      1      1  0.000   23.4950000    5.9420000   19.7360000
   243      1      1  0.000    0.6460000    2.9810000   36.1840000
   244      1      1  0.000   23.5430000   28.3750000   18.5450000
   245      1      1  0.000   17.5410000   29.1880000    4.1270000
   246      1      1  0.000   30.8700000   31.0450000   31.7970000
   247      1      1  0.000    9.0880000   -0.0000000   26.5600000
   248      1      1  0.000    1.6390000   17.1300000    2.9890000
   249      1      1  0.000   37.2610000   20.6510000   22.7380000
   250      1      1  0.000   37.0050000   25.1780000    3.0510000
   251      1      1  0.000    6.8970000    5.1130000   33.3770000
   252      1      1  0.000   24.0000000    7.8480000   29.5660000
   253      1      1  0.000   20.3950000   27.5890000    7.7200000
   254      1      1  0.000   13.4110000   19.4540000    9.4130000
   255      1      1  0.000   29.9810000   17.2350000    9.6570000
   256      1      1  0.000   30.1310000   18.2870000    2.0790000
   257      1      1  0.000   22.0280000   38.1980000    4.0650000
   258      1      1  0.000    7.5950000   20.0050000   11.7560000
   259      1      1  0.000   19.5360000   19.0890000    2.1040000
   260      1      1  0.000    7.2240000   31.8070000   37.3600000
   261      1      1  0.000   12.3350000   25.6510000    8.0660000
   262      1      1  0.000    7.6550000   18.7260000   23.1390000
   263      1      1  0.000   38.1240000   34.1170000   34.5000000
   264      1      1  0.000   18.0470000   24.1800000   22.9210000
   265      1      1  0.000   16.2590000    3.2510000   11.5020000
   266      1      1  0.000   35.3600000   20.1480000   30.2490000
   267      1      1  0.000   18.5600000   16.7420000   16.1240000
   268      1      1  0.000   15.8110000   21.6740000    1.6770000
   269      1      1  0.000   18.6640000   29.2380000    7.3070000
   270      1      1  0.000   19.5020000    2.8550000   11.3830000
   271      1      1  0.000    2.9080000   19.0550000    2.1110000
   272      1      1  0.000   15.8230000   37.8290000   21.9180000
   273      1      1  0.000   37.1130000   23.3130000   35.6010000
   274      1      1  0.000    0.7460000   26.6640000   26.4260000
   275      1      1  0.000   31.6950000   37.7830000   19.5230000
   276      1      1  0.000   30.9150000   33.0590000   24.5840000
   277      1      1  0.000    8.5140000   12.7270000    5.5680000
   278      1      1  0.000    6.6810000   15.1460000   28.7950000
   279      1      1  0.000    6.8850000   25.3210000   29.7130000
   280      1      1  0.000   25.5440000   10.3100000   15.6160000
   281      1      1  0.000   36.1780000   26.1500000   15.9570000
   282      1      1  0.000    5.3100000   25.8250000   20.2390000
   283      1      1  0.000    6.1420000   32.2250000   23.9310000
   284      1      1  0.000   18.9310000   17.5820000   11.8010000
   285      1      1  0.000    7.4470000   37.4640000    9.8800000
   286      1      1  0.000   20.3870000   28.2050000   34.5570000
   287      1      1  0.000   35.6310000    1.6540000   13.4840000
   288      1      1  0.000   32.4700000   28.7610000   16.7040000
   289      1      1  0.000   16.8350000   26.0090000   34.1120000
   290      1      1  0.000   13.5170000    3.3150000   16.5040000
   291      1      1  0.000   33.4960000   37.1140000   30.0410000
   292      1      1  0.000   38.5280000   24.6040000   28.0890000
   293      1      1  0.000   20.7800000    5.3880000    9.1410000
   294      1      1  0.000   38.3320000   19.5520000   24.9370000
   295      1      1  0.000   34.3670000   36.9440000   12.2790000
   296      1      1  0.000   28.2120000   27.9170000   20.2490000
   297      1      1  0.000   36.6330000   32.1820000    7.1460000
   298      1      1  0.000    0.2220000    2.2470000    5.1940000
   299      1      1  0.000    0.3830000   26.2870000   36.8150000
   300      1      1  0.000   15.2740000   17.3730000   28.8800000
   301      1      1  0.000    4.0570000   12.6580000   19.5450000
   302      1      1  0.000    3.3790000   25.9760000    2.8120000
   303      1      1  0.000   30.4820000   35.6720000   19.6300000
   304      1      1  0.000    6.5770000    2.4720000    5.4240000
   305      1      1  0.000   13.2550000   27.7950000   33.7740000
   306      1      1  0.000    9.5870000   30.3640000   33.6680000
   307      1      1  0.000   34.2290000   37.4130000    7.0320000
   308      1      1  0.000   24.3770000   13.1240000    2.7520000
   309      1      1  0.000   25.4800000    1.5970000   15.3240000
   310      1      1  0.000   16.7300000   35.8790000   12.1330000
   311      1      1  0.000   24.9790000   36.8700000   15.6790000
   312      1      1  0.000   30.3340000   11.8930000    9.0990000
   313      1      1  0.000   38.2320000   10.0720000   19.6840000
   314      1      1  0.000   35.4930000   16.0130000    2.8410000
   315      1      1  0.000    6.5190000   23.2480000   26.6210000
   316      1      1  0.000    4.8230000    2.0720000   13.4290000
   317      1      1  0.000    2.3590000   19.3910000   27.5630000
   318      1      1  0.000   29.3060000   35.6940000   22.0470000
   319      1      1  0.000    5.1150000   25.2460000   35.4400000
   320      1      1  0.000   27.2560000   22.9150000   11.9980000
   321      1      1  0.000    8.0790000   25.6500000   25.4230000
   322      1      1  0.000   38.4810000   23.6810000    2.3820000
   323      1      1  0.000   10.2240000   26.1710000    5.7440000
   324      1      1  0.000   16.1880000    3.3780000   32.1360000
   325      1      1  0.000   12.2870000   34.0760000   28.3290000
   326      1      1  0.000    9.5790000   19.3730000   18.6800000
   327      1      1  0.000   33.3150000    0.8350000   14.3720000
   328      1      1  0.000    9.3010000    5.1620000   38.3420000
   329      1      1  0.000   20.9900000    6.0580000   28.1780000
   330      1      1  0.000   36.0500000    3.6690000    1.8680000
   331      1      1  0.000   28.4790000   20.8230000   16.7590000
   332      1      1  0.000   28.0420000   25.3070000   18.5890000
   333      1      1  0.000   28.8530000   30.2830000   13.6590000
   334      1      1  0.000   26.3950000   18.6880000   17.5710000
   335      1      1  0.000   15.2350000   19.8540000   32.3240000
   336      1      1  0.000   27.8420000   34.8180000   18.3530000
   337      1      1  0.000   11.2270000   26.8910000   18.1110000
   338      1      1  0.000   37.0260000   14.2430000   14.9310000
   339      1      1  0.000   13.7590000    0.5350000   14.5660000
   340      1      1  0.000   13.5140000   25.4510000   18.0220000
   341      1      1  0.000   34.3790000   12.1160000   37.0770000
   342      1      1  0.000    5.9260000   29.8490000    7.5210000
   343      1      1  0.000    6.9410000   19.7920000   19.5540000
   344      1      1  0.000   33.0340000   27.6610000    8.0350000
   345      1      1  0.000   20.3940000    8.7360000   18.8180000
   346      1      1  0.000   25.4920000   24.2780000   31.9550000
   347      1      1  0.000   17.3260000    3.4700000    0.5800000
   348      1      1  0.000   18.2600000   22.6990000   15.6980000
   349      1      1  0.000   12.1280000   27.7280000   12.1050000
   350      1      1  0.000   32.4610000   21.5830000   17.9500000
   351      1      1  0.000    5.5890000   23.6490000   29.0930000
   352      1      1  0.000   16.2550000   37.5080000    9.6770000
   353      1      1  0.000   21.2570000   31.7250000   12.2400000
   354      1      1  0.000   11.4170000   22.1170000   15.3510000
   355      1      1  0.000   11.7920000   31.1310000    0.1460000
   356      1      1  0.000   23.2360000    0.2620000   29.6450000
   357      1      1  0.000   19.2050000   12.9950000   31.2680000
   358      1      1  0.000   -0.0000000   14.4300000   33.9110000
   359      1      1  0.000   31.6920000    3.9860000    4.5810000
   360      1      1  0.000   36.0760000   20.9020000    9.3490000
   361      1      1  0.000   17.2280000    4.7760000   16.3430000
   362      1      1  0.000   37.1710000   22.7440000   24.1490000
   363      1      1  0.000   35.5760000   34.1780000   26.6740000
   364      1      1  0.000   23.6990000   11.3990000   27.9630000
   365      1      1  0.000   13.1330000   33.2970000   34.6220000
   366      1      1  0.000   37.9440000    1.7030000   36.4340000
   367      1      1  0.000   23.4890000    7.4330000    9.0410000
   368      1      1  0.000   17.8400000   32.4060000   34.8300000
   369      1      1  0.000   36.6480000   24.9580000   27.0030000
   370      1      1  0.000   21.8440000    0.9740000   21.3960000
   371      1      1  0.000    5.7630000   34.5230000   28.3470000
   372      1      1  0.000   14.5950000   24.8040000   25.4770000
   373      1      1  0.000   30.5720000   24.6620000   19.0020000
   374      1      1  0.000   29.5950000    8.9000000   25.7550000
   375      1      1  0.000    7.8260000   20.8180000   37.0620000
   376      1      1  0.000    5.7960000   31.7770000   31.7370000
   377      1      1  0.000   32.4140000   19.4270000   28.9300000
   378      1      1  0.000   30.7700000    2.1130000    5.9150000
   379      1      1  0.000    4.0140000   17.0040000   25.1110000
   380      1      1  0.000   27.9080000   12.5510000   28.0230000
   381      1      1  0.000    0.2270000    4.7800000   38.4810000
   382      1      1  0.000    6.0580000   26.2560000    1.4840000
   383      1      1  0.000   28.2010000    7.0370000    6.0860000
   384      1      1  0.000    2.4340000   35.7010000   18.8070000
   385      1      1  0.000   30.0400000    6.2550000   36.7020000
   386      1      1  0.000   32.9530000    6.0620000    3.1840000
   387      1      1  0.000   20.5020000   33.2140000    4.8820000
   388      1      1  0.000   11.7690000   36.1750000   24.7320000
   389      1      1  0.000   18.8820000    2.0130000   36.5870000
   390      1      1  0.000    8.4940000   11.7840000    2.8000000
   391      1      1  0.000    8.9310000   35.1460000    5.0530000
   392      1      1  0.000   23.1210000    7.7640000   32.9660000
   393      1      1  0.000   21.1610000    7.3610000   16.7210000
   394      1      1  0.000   18.7820000   21.8400000   12.9130000
   395      1      1  0.000   17.8160000   24.1880000   35.8910000
   396      1      1  0.000   38.4810000   23.2250000   25.8880000
   397      1      1  0.000   27.4370000   35.4660000   23.2950000
   398      1      1  0.000   29.9430000    5.8320000    3.2840000
   399      1      1  0.000    6.9050000   27.1870000   18.0570000
   400      1      1  0.000    9.0600000    4.2420000   34.8820000
   401      1      1  0.000   27.6490000   21.6740000    8.0290000
   402      1      1  0.000   32.3460000   15.6760000   11.3090000
   403      1      1  0.000   35.2750000   14.3130000   32.6430000
   404      1      1  0.000   17.4670000   21.1100000   37.2380000
   405      1      1  0.000   15.5770000   33.8390000   34.6640000
   406      1      1  0.000   16.4830000    7.9950000   16.1540000
   407      1      1  0.000    1.4830000   12.9370000   23.4820000
   408      1      1  0.000   29.1510000   27.8920000   34.5180000
   409      1      1  0.000   27.5020000   24.2720000   26.2310000
   410      1      1  0.000   33.5630000   23.0090000   15.6310000
   411      1      1  0.000   33.8830000   27.6410000   19.9740000
   412      1      1  0.000    9.3070000    8.6470000    5.3570000
   413      1      1  0.000    2.5340000   29.5350000    3.0910000
   414      1      1  0.000   11.8130000   23.9100000    3.2630000
   415      1      1  0.000   35.7200000   36.7480000   31.4410000
   416      1      1  0.000   23.8440000   10.5990000   30.1430000
   417      1      1  0.000   22.6870000   20.2100000   37.2720000
   418      1      1  0.000   32.3940000   34.2480000   11.8800000
   419      1      1  0.000   20.7450000   31.4620000   34.5870000
   420      1      1  0.000   14.9150000   15.4850000   34.3050000
   421      1      1  0.000   10.8590000    5.5940000   14.1630000
   422      1      1  0.000    0.7850000   16.8250000    0.8790000
   423      1      1  0.000   12.8420000   13.2620000   32.3110000
   424      1      1  0.000   26.2050000    2.5310000   11.8540000
   425      1      1  0.000   23.1170000   17.0950000   21.8510000
   426      1      1  0.000   33.3550000   19.3860000   30.9230000
   427      1      1  0.000   12.5680000    0.7340000    6.2010000
   428      1      1  0.000   26.9200000   14.3610000   31.7620000
   429      1      1  0.000    8.3680000   30.2000000    1.0120000
   430      1      1  0.000   12.0050000    5.2950000   21.5230000
   431      1      1  0.000   16.1100000   15.5940000   32.3630000
   432      1      1  0.000    5.1350000   20.8030000   21.6460000
   433      1      1  0.000    7.3300000    9.6860000   24.2480000
   434      1      1  0.000   32.9130000   22.8460000   25.8520000
   435      1      1  0.000   24.7400000   34.2250000   13.6750000
   436      1      1  0.000    7.6450000    7.5300000   31.3850000
   437      1      1  0.000    2.3500000   30.7710000    4.9720000
   438      1      1  0.000   16.8470000   15.7890000   29.1680000
   439      1      1  0.000    3.2980000   15.2150000    4.2520000
   440      1      1  0.000   32.0100000    1.3200000   17.6660000
   441      1      1  0.000   36.7080000    8.1890000   32.0500000
   442      1      1  0.000   11.3480000   18.0130000    7.4930000
   443      1      1  0.000   20.2970000    7.9590000   37.6370000
   444      1      1  0.000   32.2380000   23.6050000   29.6970000
   445      1      1  0.000   26.8870000   11.0230000   36.9550000
   446      1      1  0.000   15.6600000    5.6890000   28.4530000
   447      1      1  0.000   30.7580000    4.4950000   16.9840000
   448      1      1  0.000    9.7020000    0.4900000   16.8230000
   449      1      1  0.000   24.9870000   20.9360000    4.6200000
   450      1      1  0.000   25.1740000   15.4830000   28.3690000
   451      1      1  0.000   35.1770000   21.1640000   27.4910000
   452      1      1  0.000   16.9720000    8.6300000   38.0700000
   453      1      1  0.000    5.9790000    6.6960000    4.9830000
   454      1      1  0.000    0.2720000   38.3320000    7.1860000
   455      1      1  0.000   33.7600000   13.0640000    5.0490000
   456      1      1  0.000    3.8970000    1.9060000   32.5810000
   457      1      1  0.000   26.0960000    8.5330000    9.8610000
   458      1      1  0.000   29.0830000    0.3710000   27.9740000
   459      1      1  0.000    2.9960000   33.4070000    2.1060000
   460      1      1  0.000   21.9630000   26.1900000   34.4080000
   461      1      1  0.000    2.5290000   26.5000000   31.4460000
   462      1      1  0.000    3.5460000    8.1270000    3.1440000
   463      1      1  0.000   28.1410000   19.4700000   38.1930000
   464      1      1  0.000   20.4730000    7.4880000   11.7660000
   465      1      1  0.000   22.8350000    0.7610000   10.5330000
   466      1      1  0.000    0.4890000   22.0660000   16.0410000
   467      1      1  0.000   38.4810000    7.8450000    0.5690000
   468      1      1  0.000    6.0600000   13.0260000    5.3520000
   469      1      1  0.000   30.0950000   11.1390000   25.9240000
   470      1      1  0.000    4.4850000   17.8300000   23.0410000
   471      1      1  0.000   38.0060000   27.4050000   20.1550000
   472      1      1  0.000   23.6100000   15.6440000   17.4350000
   473      1      1  0.000   27.0810000    1.0180000   35.2900000
   474      1      1  0.000   17.5500000    2.2620000   20.3160000
   475      1      1  0.000   37.4800000    1.1730000    4.8330000
